count,create_date,location,weatherstation,temp,precip,canonical_location
1,2013-04-14,Sunnyvale,KNUQ,56.460000000000001,0.0,Mountain View
3,2013-04-14,Seattle WA,KBFI,45.8172413793,0.059999999999999998,Seattle
3,2013-04-14,San Antonio,KSSF,68.987878787900001,0.0,San Antonio
10,2013-04-15,Denver,KAPA,28.141666666700001,0.20000000000000001,Denver
19,2013-04-15,Philadelphia,KPHL,52.3125,0.01,Philadelphia
6,2013-04-15,Washington,KDCA,59.940740740700001,0.0,Washington DC
8,2013-04-15,Portland OR,KPDX,46.328000000000003,0.080000000000000002,Portland
13,2013-04-15,SF,KSFO,49.988,0.0,San Francisco
5,2013-04-15,Santa Monica,KSMO,58.3818181818,0.0,Santa Monica
7,2013-04-15,Portland,KPDX,46.328000000000003,0.080000000000000002,Portland
180,2013-04-16,New York,KNYC,56.242307692300002,0.0,New York
9,2013-04-15,Kansas City,KMKC,50.392307692300001,0.02,Kansas City
6,2013-04-15,Dallas,KDAL,77.696296296300005,0.0,Dallas
8,2013-04-15,St. Petersburg,KSPG,78.125,0.0,St. Petersburg
10,2013-04-15,Montr\\xc3\\xa9al,CWTA,46.089285714299997,0.0,Montreal
2,2013-04-15,Oklahoma City,KOKC,65.084000000000003,0.0,Oklahoma City
4,2013-04-15,Edmonton,CXEC,31.721428571400001,0.0,Edmonton
8,2013-04-15,Las Vegas,KLAS,68.7481481481,0.0,Las Vegas
5,2013-04-15,Baltimore,KBWI,55.8125,0.0,Baltimore
3,2013-04-15,Redmond,KBFI,46.859259259300003,0.0,Seattle
7,2013-03-04,Boston MA,KBOS,35.0444444444,0.0,Boston
145,2013-03-04,New York,KNYC,33.631999999999998,0.0,New York
7,2013-03-04,San Antonio,KSSF,65.120833333299998,0.0,San Antonio
7,2013-03-04,Miami,KMIA,56.6875,0.0,Miami
16,2013-03-04,Brooklyn,KNYC,33.631999999999998,0.0,New York
89,2013-03-04,NYC,KNYC,33.631999999999998,0.0,New York
22,2013-03-04,Atlanta,KFTY,43.745833333299998,0.0,Atlanta
92,2013-03-04,Chicago,KMDW,29.2208333333,0.0,Chicago
22,2013-03-04,Philadelphia,KPHL,35.854166666700003,0.0,Philadelphia
24,2013-03-04,Washington DC,KDCA,36.787500000000001,0.0,Washington DC
60,2013-03-04,Seattle,KBFI,44.626086956499996,0.0,Seattle
15,2013-03-04,SF Bay Area,KSFO,49.344000000000001,0.0,San Francisco
267,2013-03-04,San Francisco,KSFO,49.344000000000001,0.0,San Francisco
56,2013-03-04,Montreal,CWTA,22.9928571429,0.040000000000000001,Montreal
66,2013-03-04,Los Angeles,KCQT,57.530769230799997,0.35999999999999999,Los Angeles
13,2013-03-04,SF,KSFO,49.344000000000001,0.0,San Francisco
6,2013-03-04,Berkeley,KOAK,52.004166666700002,0.0,Berkeley
80,2013-03-04,New York City,KNYC,33.631999999999998,0.0,New York
8,2013-03-04,St. Petersburg,KSPG,54.629166666700002,0.0,St. Petersburg
73,2013-03-07,New York City,KNYC,35.021428571400001,0.34999999999999998,New York
80,2013-03-07,NYC,KNYC,35.021428571400001,0.34999999999999998,New York
158,2013-03-07,New York,KNYC,35.021428571400001,0.34999999999999998,New York
91,2013-03-07,Chicago,KMDW,33.399999999999999,0.0,Chicago
69,2013-03-07,Los Angeles,KCQT,55.200000000000003,0.059999999999999998,Los Angeles
319,2013-03-07,San Francisco,KSFO,48.536000000000001,0.11,San Francisco
21,2013-03-07,Washington DC,KDCA,43.895833333299997,0.0,Washington DC
10,2013-03-07,Boston MA,KBOS,32.390909090900003,0.17000000000000001,Boston
8,2013-03-07,Chicago IL,KMDW,33.399999999999999,0.0,Chicago
14,2013-03-07,SF Bay Area,KSFO,48.536000000000001,0.11,San Francisco
6,2013-03-07,Portland OR,KPDX,45.612499999999997,0.0,Portland
2,2013-03-07,Colorado Springs,KCOS,47.731999999999999,0.0,Colorado Springs
10,2013-03-07,nyc,KNYC,35.021428571400001,0.34999999999999998,New York
17,2013-03-07,Pittsburgh,KAGC,34.276744186000002,0.0,Pittsburgh
50,2013-03-07,Boston,KBOS,32.390909090900003,0.17000000000000001,Boston
67,2013-03-07,Seattle,KBFI,47.034482758599999,0.34999999999999998,Seattle
10,2013-03-07,Denver,KAPA,47.3227272727,0.0,Denver
58,2012-10-23,NYC,KNYC,58.443478260900001,0.029999999999999999,New York
46,2012-10-23,Montreal,CWTA,49.160869565200002,0.0,Montreal
53,2012-10-23,Seattle,KBFI,46.825000000000003,0.0,Seattle
139,2012-10-23,New York,KNYC,58.443478260900001,0.029999999999999999,New York
45,2012-10-23,Chicago,KMDW,64.048571428599999,0.01,Chicago
62,2012-10-23,New York City,KNYC,58.443478260900001,0.029999999999999999,New York
47,2012-10-23,Los Angeles,KCQT,63.085365853699997,0.01,Los Angeles
3,2012-10-23,Birmingham,KBHM,64.021739130399993,0.0,Birmingham
224,2012-10-23,San Francisco,KSFO,57.336363636400002,0.059999999999999998,San Francisco
14,2012-10-23,Brooklyn,KNYC,58.443478260900001,0.029999999999999999,New York
28,2012-10-23,Boston,KBOS,57.337499999999999,0.0,Boston
12,2012-10-23,Pittsburgh,KAGC,66.960869565199999,0.0,Pittsburgh
5,2012-10-23,Salt Lake City,KSLC,43.355882352899997,0.87,Salt Lake City
223,2012-10-24,San Francisco,KSFO,58.979166666700003,0.16,San Francisco
57,2012-10-24,Chicago,KMDW,69.704166666700004,0.0,Chicago
27,2012-10-24,Vancouver,CWHC,45.333333333299997,0.0,Vancouver
125,2012-10-24,New York,KNYC,57.111428571399998,0.0,New York
51,2012-10-24,Los Angeles,KCQT,64.958333333300004,0.0,Los Angeles
9,2012-10-24,Austin,KATT,73.302857142899995,0.0,Austin
8,2012-10-24,Minneapolis,KMIC,54.0595238095,0.10000000000000001,Minneapolis
26,2012-10-24,Boston,KBOS,51.104166666700003,0.0,Boston
64,2012-10-24,New York City,KNYC,57.111428571399998,0.0,New York
76,2012-10-24,NYC,KNYC,57.111428571399998,0.0,New York
42,2012-10-24,Montreal,CWTA,46.507407407400002,0.0,Montreal
6,2012-10-24,Austin TX,KATT,73.302857142899995,0.0,Austin
14,2012-10-24,Brooklyn,KNYC,57.111428571399998,0.0,New York
23,2012-10-24,Philadelphia,KPHL,61.817500000000003,0.0,Philadelphia
49,2012-10-24,Seattle,KBFI,46.770833333299997,0.19,Seattle
7,2012-10-24,Santa Barbara,KSBA,63.507692307699998,0.0,Santa Barbara
4,2012-10-24,St. Petersburg,KSPG,77.022727272699996,0.0,St. Petersburg
5,2012-10-23,Austin,KATT,75.813333333299994,0.0,Austin
6,2012-10-23,Indianapolis,KIND,64.2259259259,0.66000000000000003,Indianapolis
9,2012-10-23,Cambridge,KBOS,57.337499999999999,0.0,Boston
5,2012-10-23,Denver,KAPA,61.004347826100002,0.0,Denver
29,2012-10-23,Vancouver,CWHC,45.25,0.0,Vancouver
3,2012-10-23,Dallas,KDAL,75.634482758600001,0.0,Dallas
7,2012-10-23,Portland OR,KPDX,46.855172413799998,0.23000000000000001,Portland
13,2012-10-23,SF,KSFO,57.336363636400002,0.059999999999999998,San Francisco
4,2012-10-23,san francisco,KSFO,57.336363636400002,0.059999999999999998,San Francisco
5,2012-10-23,SF Bay Area,KSFO,57.336363636400002,0.059999999999999998,San Francisco
23,2012-10-23,San Diego,KSAN,64.641666666700004,0.0,San Diego
13,2012-10-23,Atlanta,KFTY,60.5333333333,0.0,Atlanta
10,2012-10-23,Washington DC,KDCA,65.681818181799997,0.0,Washington DC
20,2012-10-23,Philadelphia,KPHL,60.4576923077,0.0,Philadelphia
232,2012-10-19,San Francisco,KSFO,64.239999999999995,0.0,San Francisco
33,2012-10-19,Boston,KBOS,59.294736842100001,0.089999999999999997,Boston
4,2012-10-19,Austin TX,KATT,65.054166666699999,0.0,Austin
37,2012-10-19,Montreal,CWTA,54.861538461499997,1.1699999999999999,Montreal
2,2012-10-19,Baltimore,KBWI,65.704878048799998,2.4100000000000001,Baltimore
52,2012-10-19,New York City,KNYC,63.558064516100004,2.2200000000000002,New York
112,2012-10-19,New York,KNYC,63.558064516100004,2.2200000000000002,New York
3,2012-10-19,Santa Barbara,KSBA,64.289285714299993,0.0,Santa Barbara
8,2012-10-19,Brooklyn,KNYC,63.558064516100004,2.2200000000000002,New York
8,2012-10-19,Mountain View,KNUQ,66.167857142900004,0.0,Mountain View
23,2012-10-19,Vancouver,CWHC,52.0,0.0,Vancouver
62,2012-10-19,NYC,KNYC,63.558064516100004,2.2200000000000002,New York
22,2012-10-19,Philadelphia,KPHL,67.252631578899994,1.3500000000000001,Philadelphia
46,2012-10-19,Seattle,KBFI,55.542857142899997,0.11,Seattle
14,2012-10-19,Atlanta,KFTY,59.291666666700003,0.0,Atlanta
6,2012-10-19,Austin,KATT,65.054166666699999,0.0,Austin
23,2012-10-19,San Diego,KSAN,69.785714285699996,0.0,San Diego
18,2012-10-19,Washington DC,KDCA,66.743750000000006,0.40000000000000002,Washington DC
14,2012-10-19,Bay Area,KNGP,77.239999999999995,0.0,Bay Area
38,2012-10-19,Los Angeles,KCQT,68.071428571400006,0.0,Los Angeles
9,2012-10-19,Berkeley,KOAK,64.267647058799994,0.0,Berkeley
8,2012-10-19,SF Bay Area,KSFO,64.239999999999995,0.0,San Francisco
13,2012-10-19,Montr\\xc3\\xa9al,CWTA,54.861538461499997,1.1699999999999999,Montreal
8,2012-10-19,NY,KNYC,63.558064516100004,2.2200000000000002,New York
6,2012-10-19,Boston MA,KBOS,59.294736842100001,0.089999999999999997,Boston
6,2012-10-19,Minneapolis,KMIC,47.040476190500002,0.29999999999999999,Minneapolis
3,2012-10-21,Waterloo,KALO,53.7833333333,0.0,Waterloo
7,2012-10-21,Mountain View,KNUQ,57.020833333299997,0.02,Mountain View
5,2012-10-21,Washington DC,KDCA,57.554166666699999,0.0,Washington DC
16,2012-10-21,Vancouver,CWHC,43.75,0.0,Vancouver
140,2012-10-21,San Francisco,KSFO,56.733333333300003,0.0,San Francisco
38,2012-10-21,Chicago,KMDW,55.558333333299998,0.0,Chicago
7,2012-10-21,Montr\\xc3\\xa9al,CWTA,51.067857142900003,0.040000000000000001,Montreal
5,2012-10-21,Austin,KATT,79.719354838699999,0.0,Austin
7,2012-10-21,SF Bay Area,KSFO,56.733333333300003,0.0,San Francisco
30,2012-10-21,Seattle,KBFI,45.350000000000001,0.14000000000000001,Seattle
1,2012-10-21,Birmingham,KBHM,61.0217391304,0.0,Birmingham
24,2013-03-07,Philadelphia,KPHL,41.433333333299998,0.0,Philadelphia
6,2013-03-07,Birmingham,KBHM,41.0,0.0,Birmingham
21,2013-03-07,Montr\\xc3\\xa9al,CWTA,31.371428571399999,0.0,Montreal
16,2013-03-07,NY,KNYC,35.021428571400001,0.34999999999999998,New York
17,2013-03-07,Atlanta,KFTY,43.337499999999999,0.0,Atlanta
9,2013-03-07,Santa Barbara,KSBA,52.3357142857,1.02,Santa Barbara
7,2013-03-07,Miami,KMIA,60.027999999999999,0.0,Miami
22,2013-03-07,Brooklyn,KNYC,35.021428571400001,0.34999999999999998,New York
6,2013-03-07,san francisco,KSFO,48.536000000000001,0.11,San Francisco
6,2013-03-07,Edmonton,CXEC,14.0785714286,0.0,Edmonton
44,2013-03-07,Montreal,CWTA,31.371428571399999,0.0,Montreal
8,2013-03-07,Las Vegas,KLAS,56.420833333300003,0.0,Las Vegas
4,2013-03-07,Cambridge MA,KBOS,32.390909090900003,0.17000000000000001,Boston
36,2013-03-07,Vancouver,CWHC,42.5,0.0,Vancouver
6,2013-03-07,Washington,KDCA,43.895833333299997,0.0,Washington DC
163,2013-03-06,New York,KNYC,39.479310344799998,0.0,New York
92,2013-03-06,NYC,KNYC,39.479310344799998,0.0,New York
6,2013-03-06,Miami,KMIA,67.400000000000006,0.0,Miami
4,2013-03-06,Seattle WA,KBFI,44.112499999999997,0.79000000000000004,Seattle
17,2013-03-06,Bay Area,KNGP,57.683333333299998,0.0,Bay Area
91,2013-03-06,Chicago,KMDW,31.4607142857,0.0,Chicago
318,2013-03-06,San Francisco,KSFO,51.537037036999997,0.070000000000000007,San Francisco
17,2013-03-06,Brooklyn,KNYC,39.479310344799998,0.0,New York
51,2013-03-06,Boston,KBOS,37.649999999999999,0.080000000000000002,Boston
68,2013-03-06,Seattle,KBFI,44.112499999999997,0.79000000000000004,Seattle
77,2013-03-06,Los Angeles,KCQT,55.161290322600003,0.02,Los Angeles
16,2013-03-06,NY,KNYC,39.479310344799998,0.0,New York
27,2013-03-06,Philadelphia,KPHL,39.462222222199998,0.20000000000000001,Philadelphia
8,2013-03-06,Waterloo,KALO,18.841176470600001,0.0,Waterloo
64,2013-03-06,Montreal,CWTA,34.978571428599999,0.0,Montreal
16,2013-01-16,Montr\\xc3\\xa9al,CWTA,29.910714285699999,0.0,Montreal
58,2013-01-16,Los Angeles,KCQT,51.947826087000003,0.0,Los Angeles
23,2013-01-16,Vancouver,CWHC,37.666666666700003,0.0,Vancouver
2,2013-01-16,Chicago IL,KMDW,28.899999999999999,0.0,Chicago
4,2013-01-16,Birmingham,KBHM,41.994999999999997,0.38,Birmingham
25,2013-01-16,Philadelphia,KPHL,36.666666666700003,1.5,Philadelphia
83,2013-01-16,NYC,KNYC,33.997297297300001,0.85999999999999999,New York
35,2013-01-16,San Diego,KSAN,52.8125,0.0,San Diego
69,2013-01-16,Chicago,KMDW,28.899999999999999,0.0,Chicago
9,2013-01-16,Atlanta,KFTY,58.100000000000001,1.6100000000000001,Atlanta
18,2013-01-16,Brooklyn,KNYC,33.997297297300001,0.85999999999999999,New York
5,2013-01-16,Redmond,KBFI,34.838709677399997,0.0,Seattle
276,2013-01-16,San Francisco,KSFO,44.760869565199997,0.0,San Francisco
9,2013-01-16,Austin,KATT,39.75,0.0,Austin
6,2012-12-16,Berkeley,KOAK,52.946153846199998,0.0,Berkeley
84,2012-12-16,New York,KNYC,43.969047619000001,0.73999999999999999,New York
9,2012-12-18,Montr\\xc3\\xa9al,CWTA,32.732142857100001,1.0,Montreal
22,2012-12-18,Philadelphia,KPHL,49.378124999999997,0.81999999999999995,Philadelphia
108,2012-12-18,New York,KNYC,47.200000000000003,1.3500000000000001,New York
69,2012-12-18,NYC,KNYC,47.200000000000003,1.3500000000000001,New York
41,2012-12-18,Montreal,CWTA,32.732142857100001,1.0,Montreal
14,2012-12-18,Washington DC,KDCA,52.641379310300003,0.0,Washington DC
218,2012-12-18,San Francisco,KSFO,48.445833333300001,0.0,San Francisco
8,2012-12-18,Denver,KAPA,32.733333333300003,0.0,Denver
23,2012-12-18,Vancouver,CWHC,37.25,0.0,Vancouver
38,2012-12-18,Los Angeles,KCQT,56.518333333299999,1.8799999999999999,Los Angeles
33,2012-12-18,Boston,KBOS,45.913043478299997,1.4199999999999999,Boston
49,2012-12-18,Chicago,KMDW,37.619999999999997,0.0,Chicago
54,2012-12-18,Seattle,KBFI,37.224137931000001,0.080000000000000002,Seattle
8,2012-12-18,Cambridge,KBOS,45.913043478299997,1.4199999999999999,Boston
15,2012-12-18,Pittsburgh,KAGC,40.745945945899997,0.12,Pittsburgh
11,2012-12-18,Bay Area,KNGP,67.7518518519,0.0,Bay Area
4,2012-12-18,Washington,KDCA,52.641379310300003,0.0,Washington DC
11,2012-12-18,SF Bay Area,KSFO,48.445833333300001,0.0,San Francisco
15,2012-12-18,SF,KSFO,48.445833333300001,0.0,San Francisco
9,2012-12-18,nyc,KNYC,47.200000000000003,1.3500000000000001,New York
28,2012-12-18,San Diego,KSAN,57.661764705899998,0.070000000000000007,San Diego
1,2012-12-18,St. Petersburg,KSPG,72.510344827599994,0.0,St. Petersburg
5,2012-12-18,Baltimore,KBWI,49.464705882399997,0.0,Baltimore
48,2012-12-18,New York City,KNYC,47.200000000000003,1.3500000000000001,New York
10,2012-12-18,NY,KNYC,47.200000000000003,1.3500000000000001,New York
9,2012-12-18,Kansas City,KMKC,46.633333333300001,0.0,Kansas City
4,2012-12-18,Portland OR,KPDX,36.745945945899997,0.13,Portland
8,2012-12-18,Atlanta,KFTY,50.140740740699997,0.01,Atlanta
3,2012-12-16,DC,KDCA,48.396875000000001,0.089999999999999997,Washington DC
10,2012-12-16,Washington DC,KDCA,48.396875000000001,0.089999999999999997,Washington DC
50,2012-12-16,NYC,KNYC,43.969047619000001,0.73999999999999999,New York
32,2012-12-16,New York City,KNYC,43.969047619000001,0.73999999999999999,New York
8,2012-12-16,Montr\\xc3\\xa9al,CWTA,16.992592592600001,0.14000000000000001,Montreal
2,2012-12-16,St. Petersburg,KSPG,72.270833333300004,0.0,St. Petersburg
26,2012-12-16,Montreal,CWTA,16.992592592600001,0.14000000000000001,Montreal
129,2012-12-16,San Francisco,KSFO,51.692857142900003,0.01,San Francisco
28,2012-12-16,Seattle,KBFI,41.4147058824,0.97999999999999998,Seattle
15,2012-12-16,Boston,KBOS,36.036170212800002,0.46999999999999997,Boston
10,2012-12-16,Brooklyn,KNYC,43.969047619000001,0.73999999999999999,New York
4,2012-12-16,Waterloo,KALO,31.448275862100001,0.0,Waterloo
25,2012-12-16,Los Angeles,KCQT,53.815254237300003,0.089999999999999997,Los Angeles
26,2012-12-16,Chicago,KMDW,43.744827586200003,0.0,Chicago
5,2012-12-16,Boston MA,KBOS,36.036170212800002,0.46999999999999997,Boston
13,2012-12-16,Philadelphia,KPHL,48.797727272700001,0.070000000000000007,Philadelphia
6,2012-12-16,NY,KNYC,43.969047619000001,0.73999999999999999,New York
220,2012-12-17,San Francisco,KSFO,55.004166666700002,0.17999999999999999,San Francisco
63,2012-12-17,Chicago,KMDW,38.321739130399997,0.0,Chicago
13,2012-12-17,Kansas City,KMKC,42.5333333333,0.0,Kansas City
12,2012-12-17,NY,KNYC,41.855172413799998,0.32000000000000001,New York
127,2012-12-17,New York,KNYC,41.855172413799998,0.32000000000000001,New York
51,2012-12-17,Seattle,KBFI,42.727272727299997,0.11,Seattle
23,2012-12-17,San Diego,KSAN,58.754545454499997,0.029999999999999999,San Diego
5,2012-12-17,Santa Barbara,KSBA,56.370588235299998,0.5,Santa Barbara
8,2012-12-17,Mountain View,KNUQ,54.686666666699999,0.26000000000000001,Mountain View
3,2012-12-17,St. Petersburg,KSPG,72.384,0.0,St. Petersburg
40,2012-12-17,Montreal,CWTA,31.432142857100001,0.54000000000000004,Montreal
5,2012-12-17,Edmonton,CXEC,9.5708333333300004,0.0,Edmonton
40,2012-12-15,NYC,KNYC,42.649999999999999,0.0,New York
23,2012-12-15,Montreal,CWTA,16.028571428599999,0.0,Montreal
163,2012-12-15,San Francisco,KSFO,45.866666666699999,0.10000000000000001,San Francisco
27,2012-12-15,Chicago,KMDW,46.525806451599998,0.28000000000000003,Chicago
14,2012-12-15,Brooklyn,KNYC,42.649999999999999,0.0,New York
78,2012-12-15,New York,KNYC,42.649999999999999,0.0,New York
13,2012-12-15,Philadelphia,KPHL,41.652000000000001,0.0,Philadelphia
8,2012-12-15,SF,KSFO,45.866666666699999,0.10000000000000001,San Francisco
5,2012-12-15,Indianapolis,KIND,45.803703703700002,0.16,Indianapolis
3,2012-12-15,Berkeley,KOAK,46.049999999999997,0.17000000000000001,Berkeley
5,2012-12-16,Indianapolis,KIND,49.663636363599998,0.0,Indianapolis
10,2012-12-16,Atlanta,KFTY,55.011627906999998,2.1699999999999999,Atlanta
2,2012-12-16,Redmond,KBFI,41.4147058824,0.97999999999999998,Seattle
1,2012-12-16,san francisco,KSFO,51.692857142900003,0.01,San Francisco
68,2012-12-17,NYC,KNYC,41.855172413799998,0.32000000000000001,New York
63,2013-04-28,Chicago,KMDW,56.106451612900003,0.11,Chicago
178,2013-04-28,San Francisco,KSFO,58.445833333300001,0.0,San Francisco
100,2013-04-28,New York,KNYC,58.608333333300003,0.0,New York
15,2013-04-28,Atlanta,KFTY,60.391379310300003,4.8600000000000003,Atlanta
26,2013-04-28,San Diego,KSAN,61.767857142899999,0.0,San Diego
53,2013-04-28,New York City,KNYC,58.608333333300003,0.0,New York
24,2013-04-28,Boston,KBOS,53.752000000000002,0.0,Boston
16,2013-04-28,Philadelphia,KPHL,59.25,0.0,Philadelphia
5,2013-04-28,Bay Area,KNGP,70.711538461499998,6.9100000000000001,Bay Area
4,2013-04-28,Minneapolis,KMIC,64.6875,0.10000000000000001,Minneapolis
4,2013-04-28,Austin TX,KATT,73.096666666700003,0.0,Austin
9,2013-04-28,NY,KNYC,58.608333333300003,0.0,New York
12,2013-04-28,Washington DC,KDCA,59.536000000000001,0.0,Washington DC
3,2013-04-28,Santa Monica,KSMO,60.332258064500003,0.0,Santa Monica
1,2013-04-28,Cambridge MA,KBOS,53.752000000000002,0.0,Boston
46,2013-04-28,NYC,KNYC,58.608333333300003,0.0,New York
10,2013-04-28,Pittsburgh,KAGC,56.373076923100001,0.23999999999999999,Pittsburgh
6,2013-04-28,San Jose,KSJC,63.370370370400003,0.0,San Jose
10,2013-04-28,SF Bay Area,KSFO,58.445833333300001,0.0,San Francisco
17,2013-04-28,Vancouver,CWHC,49.5,0.0,Vancouver
25,2013-04-28,Montreal,CWTA,57.857142857100001,0.0,Montreal
1,2013-04-28,Oakland CA,KOAK,61.010714285699997,0.0,Berkeley
52,2013-04-28,Seattle,KBFI,53.372,0.080000000000000002,Seattle
48,2013-04-28,Los Angeles,KCQT,62.103225806499999,0.0,Los Angeles
3,2013-04-28,Salt Lake City,KSLC,64.488,0.0,Salt Lake City
8,2013-04-28,Berkeley,KOAK,61.010714285699997,0.0,Berkeley
10,2013-04-28,SF,KSFO,58.445833333300001,0.0,San Francisco
8,2013-04-29,Mountain View,KNUQ,68.516666666700004,0.0,Mountain View
178,2013-04-29,New York,KNYC,54.665384615400001,0.040000000000000001,New York
17,2013-04-29,SF,KSFO,62.195833333300001,0.0,San Francisco
11,2013-04-29,NY,KNYC,54.665384615400001,0.040000000000000001,New York
19,2013-04-29,Washington DC,KDCA,57.919696969699999,0.34999999999999998,Washington DC
83,2013-04-29,Chicago,KMDW,63.758333333300001,0.0,Chicago
25,2013-04-29,Atlanta,KFTY,62.329999999999998,0.01,Atlanta
5,2013-04-29,Oklahoma City,KOKC,72.1875,0.0,Oklahoma City
15,2013-04-29,Denver,KAPA,63.504347826100002,0.0,Denver
86,2013-04-29,NYC,KNYC,54.665384615400001,0.040000000000000001,New York
22,2013-04-29,Montr\\xc3\\xa9al,CWTA,60.717857142900002,0.050000000000000003,Montreal
9,2013-04-29,Indianapolis,KIND,57.5823529412,0.0,Indianapolis
64,2013-04-29,Los Angeles,KCQT,62.531034482800003,0.0,Los Angeles
70,2013-04-29,New York City,KNYC,54.665384615400001,0.040000000000000001,New York
301,2013-04-29,San Francisco,KSFO,62.195833333300001,0.0,San Francisco
55,2013-04-29,Seattle,KBFI,49.484375,0.32000000000000001,Seattle
4,2013-04-29,san francisco,KSFO,62.195833333300001,0.0,San Francisco
7,2013-04-29,Portland,KPDX,52.388461538500003,0.14000000000000001,Portland
23,2013-04-29,Philadelphia,KPHL,55.987878787900001,0.62,Philadelphia
4,2013-04-29,Cambridge MA,KBOS,55.795833333300003,0.0,Boston
23,2013-04-29,Pittsburgh,KAGC,57.586666666699998,0.17000000000000001,Pittsburgh
36,2013-04-29,Montreal,CWTA,60.717857142900002,0.050000000000000003,Montreal
1,2013-04-28,Oklahoma City,KOKC,60.600000000000001,0.0,Oklahoma City
3,2013-04-28,Redmond,KBFI,53.372,0.080000000000000002,Seattle
85,2013-05-09,Los Angeles,KCQT,63.719230769200003,0.0,Los Angeles
17,2013-05-09,Cambridge,KBOS,55.460377358499997,2.5600000000000001,Boston
184,2013-05-09,New York,KNYC,58.9666666667,1.24,New York
28,2013-05-09,Washington DC,KDCA,63.174999999999997,0.059999999999999998,Washington DC
350,2013-05-09,San Francisco,KSFO,55.8285714286,0.0,San Francisco
77,2013-05-09,New York City,KNYC,58.9666666667,1.24,New York
5,2013-05-09,Waterloo,KALO,60.202040816299998,0.87,Waterloo
